Stock|ExpiryDate|LowerBound_Min|LowerBound_Max|LowerBound_Median|LowerBound_Mean|PredictionCount|BreachCount|ExpiryClosePrice
Atlas Copco AB ser. A|2024-11-08|166.17|180.09|170.07|171.196|20|0.0|181.2
Atlas Copco AB ser. A|2024-11-15|153.66|180.99|167.265|168.36970588235295|68|15.0|175.45
Atlas Copco AB ser. A|2024-11-22|164.83|178.1|169.805|170.24|20|2.0|174.15
Atlas Copco AB ser. A|2024-11-29|163.91|176.94|169.11|169.09285714285713|21|2.0|174.15
Atlas Copco AB ser. A|2024-12-06|162.98|177.11|167.8|168.80461538461537|26|0.0|180.3
Atlas Copco AB ser. A|2024-12-13|162.38|176.71|167.82|169.5804|25|0.0|177.05
Atlas Copco AB ser. A|2024-12-20|142.9|177.7|165.52|165.2559171597633|169|45.0|170.1
Atlas Copco AB ser. A|2024-12-27|164.12|174.98|171.69|170.19227272727272|22|12.0|170.0
Atlas Copco AB ser. A|2025-01-03|165.79|174.46|172.4|170.75666666666666|15|9.0|171.65
Atlas Copco AB ser. A|2025-01-10|163.97|174.52|169.49|168.7907142857143|14|0.0|175.65
Atlas Copco AB ser. A|2025-01-17|159.2|179.58|164.92|166.31190476190474|63|0.0|186.25
Atlas Copco AB ser. A|2025-01-24|160.91|187.02|170.15|172.82941176470587|17|0.0|192.4
Atlas Copco AB ser. A|2025-01-31|159.02|180.41|171.53|169.87894736842105|19|0.0|186.2
Atlas Copco AB ser. A|2025-02-07|158.12|183.71|172.36|171.46041666666667|24|1.0|183.65
Atlas Copco AB ser. A|2025-02-14|160.71|186.67|175.24|174.1068|25|0.0|187.65
Atlas Copco AB ser. A|2025-02-21|153.08|185.77|162.815|165.82852941176472|68|0.0|185.8
Atlas Copco AB ser. A|2025-02-28|168.8|183.5|177.38|177.08919999999998|25|1.0|182.75
Atlas Copco AB ser. A|2025-03-07|169.97|181.95|177.105|177.32|20|0.0|183.4
Atlas Copco AB ser. A|2025-03-14|167.68|180.61|175.23|174.95250000000001|20|5.0|177.2
Atlas Copco AB ser. A|2025-03-21|138.38|179.15|159.2|160.3461333333333|225|52.0|167.2
Atlas Copco AB ser. A|2025-03-28|161.63|173.88|166.56|167.32049999999998|20|16.0|164.0
Atlas Copco AB ser. A|2025-04-04|147.61|170.32|162.73000000000002|161.3645|20|20.0|143.3
Atlas Copco AB ser. A|2025-04-11|118.69|166.71|156.83|151.82|20|14.0|148.55
Atlas Copco AB ser. A|2025-04-16|126.85|175.67|165.85|161.96746268656716|67|57.0|151.2
Atlas Copco AB ser. A|2025-04-25|119.93|154.59|145.29500000000002|142.9377777777778|18|0.0|155.4
Atlas Copco AB ser. A|2025-05-02|116.62|146.05|139.39|137.3764705882353|17|0.0|151.95
Atlas Copco AB ser. A|2025-05-09|133.7|149.83|141.79|141.90176470588236|17|0.0|151.5
Atlas Copco AB ser. A|2025-05-16|119.52|169.65|150.23|149.97409836065574|61|6.0|164.65
Atlas Copco AB ser. A|2025-05-23|135.11|160.73|145.04|149.6836842105263|19|8.0|155.75
Atlas Copco AB ser. A|2025-05-30|139.1|159.51|154.245|151.1015|20|10.0|153.9
Atlas Copco AB ser. A|2025-06-05|138.21|158.27|151.95|149.86521739130436|23|3.0|157.8
Atlas Copco AB ser. A|2025-06-13|141.44|156.88|152.69|151.93217391304347|23|10.0|152.95
Atlas Copco AB ser. A|2025-06-19|116.38|167.25|150.73|149.82561151079136|139|68.0|150.95
Atlas Copco AB ser. A|2025-06-20|133.98|161.77|149.04500000000002|149.81754716981132|106||
Atlas Copco AB ser. A|2025-06-27|143.51|151.09|147.04500000000002|147.42772727272725|22|0.0|154.75
Atlas Copco AB ser. A|2025-07-04|142.14|155.69|147.09|147.43421052631578|19|0.0|156.8
Atlas Copco AB ser. A|2025-07-11|140.66|161.03|145.91|147.9973684210526|19|1.0|160.65
Atlas Copco AB ser. A|2025-07-18|125.6|155.54|142.66|141.47384615384615|65|8.0|149.9
Atlas Copco AB ser. A|2025-07-25|140.51|154.64|147.575|147.707|20|3.0|151.0
Atlas Copco AB ser. A|2025-08-01|143.21|153.38|146.91|147.74949999999998|20|19.0|145.1
Atlas Copco AB ser. A|2025-08-08|140.4|152.47|145.255|145.288|20|5.0|147.4
Atlas Copco AB ser. A|2025-08-15|134.41|151.76|142.60500000000002|142.36909090909091|66|2.0|148.8
Atlas Copco AB ser. A|2025-08-22|137.24|149.52|142.26999999999998|142.682|20|0.0|152.4
Atlas Copco AB ser. A|2025-08-29|136.23|150.17|143.07|142.90550000000002|20|0.0|151.0
Atlas Copco AB ser. A|2025-09-05|135.21|150.71|143.835|143.25375|24|0.0|155.8
Atlas Copco AB ser. A|2025-09-12|136.51|155.69|145.44|145.336|25|0.0|157.3
Atlas Copco AB ser. A|2025-09-19|108.69|158.91|142.35|142.23609561752988|251|0.0|161.0
Atlas Copco AB ser. A|2025-09-26|140.64|159.05|149.67|149.2416|25|5.0|156.6
Atlas Copco AB ser. A|2025-10-03|147.27|164.23|152.165|152.692|20|0.0|170.0
Atlas Copco AB ser. A|2025-10-10|146.87|167.64|153.825|155.7615|20|5.0|164.65
Atlas Copco AB ser. A|2025-10-17|130.82|164.93|141.61|144.93623188405797|69|2.0|164.35
Atlas Copco AB ser. A|2025-10-24|143.8|160.39|154.7|153.411|20|0.0|167.0
Atlas Copco AB ser. A|2025-10-30|149.92|165.74|155.51|156.68|19|1.0|164.95
Atlas Copco AB ser. A|2025-11-07|149.03|163.32|154.38|155.2028|25|10.0|155.4
Atlas Copco AB ser. A|2025-11-14|148.03|161.77|152.35|153.43040000000002|25|8.0|155.0
Atlas Copco AB ser. A|2025-11-21|127.1|160.5|144.715|144.22743243243244|74|12.0|152.85
Atlas Copco AB ser. A|2025-11-28|141.53|159.15|149.21|150.2124|25|0.0|160.2
Atlas Copco AB ser. A|2025-12-05|139.58|159.9|148.03|149.33684210526317|19|0.0|167.8
Atlas Copco AB ser. A|2025-12-12|138.02|163.96|150.82|151.70684210526315|19|0.0|166.25
Atlas Copco AB ser. A|2025-12-19|102.33|161.5|136.61|136.97486988847584|269|0.0|164.05
Atlas Copco AB ser. A|2025-12-23|150.71|162.63|160.19|158.60764705882352|17|0.0|164.95
Atlas Copco AB ser. A|2026-01-02|153.15|163.98|158.83|159.388|15|0.0|167.0
Atlas Copco AB ser. A|2026-01-09|151.26|162.85|156.68|157.66545454545454|11||
Atlas Copco AB ser. A|2026-01-16|133.47|160.61|147.9|148.75945454545456|55||
Atlas Copco AB ser. A|2026-01-23|156.47|159.02|157.93|157.8375|4||
Atlas Copco AB ser. A|2026-01-30|153.68|153.68|153.68|153.68|1||
Atlas Copco AB ser. A|2026-02-06|152.72|152.72|152.72|152.72|1||
Atlas Copco AB ser. A|2026-02-20|127.07|152.74|145.57999999999998|143.2913333333333|30||
Atlas Copco AB ser. B|2025-04-16|129.15|132.24|130.695|130.695|2|0.0|133.35
Atlas Copco AB ser. B|2025-05-16|119.45|142.08|125.76|127.31523809523809|21|0.0|145.1
Atlas Copco AB ser. B|2025-06-19|116.15|136.9|130.29|127.85697674418606|43|9.0|133.25
Atlas Copco AB ser. B|2025-07-18|112.45|135.99|125.55|124.48507936507937|63|5.0|131.6
Atlas Copco AB ser. B|2025-08-15|118.55|132.79|125.24000000000001|125.32924242424242|66|1.0|131.95
Atlas Copco AB ser. B|2025-09-19|108.02|141.04|122.545|122.82398148148148|108|0.0|142.65
Atlas Copco AB ser. B|2025-10-17|115.94|145.71|126.94|128.99333333333334|69|2.0|145.55
Atlas Copco AB ser. B|2025-11-21|112.62|143.11|129.09|128.27378378378378|74|6.0|137.35
Atlas Copco AB ser. B|2025-12-19|101.83|146.38|118.38|121.44464705882353|170|0.0|147.2
Atlas Copco AB ser. B|2026-01-16|123.26|143.87|132.21|133.4078181818182|55||
Atlas Copco AB ser. B|2026-02-20|118.3|137.6|130.745|129.62233333333333|30||
Avanza Bank Holding AB|2024-04-19|215.54|215.54|215.54|215.54|1|0.0|235.0
Avanza Bank Holding AB|2024-05-17|208.45|261.52|229.77|232.49611111111113|18|0.0|262.7
Avanza Bank Holding AB|2024-06-20|201.63|265.04|254.49|242.7487804878049|41|0.0|267.6
Avanza Bank Holding AB|2024-07-19|193.64|252.07|241.19|235.34483333333336|60|36.0|239.1
Avanza Bank Holding AB|2024-08-16|210.23|246.79|234.33|233.3882089552239|67|11.0|240.5
Avanza Bank Holding AB|2024-09-20|185.37|243.01|226.72|223.14390476190476|105|0.0|245.8
Avanza Bank Holding AB|2024-10-18|195.42|238.91|216.635|217.5110294117647|68|7.0|229.3
Avanza Bank Holding AB|2024-11-15|204.3|232.97|214.93|215.76507462686567|67|10.0|221.4
Avanza Bank Holding AB|2024-12-20|172.86|262.73|209.95999999999998|211.80670588235293|170|0.0|267.9
Avanza Bank Holding AB|2025-01-17|198.91|281.52|208.52|227.30587301587303|63|0.0|288.8
Avanza Bank Holding AB|2025-02-21|191.4|336.15|248.54500000000002|258.9102941176471|68|1.0|334.5
Avanza Bank Holding AB|2025-03-21|164.7|322.28|204.43|223.39632743362833|226|2.0|318.8
Avanza Bank Holding AB|2025-04-16|240.56|310.25|291.6|287.2986363636364|66|0.0|316.3
Avanza Bank Holding AB|2025-05-16|218.08|347.72|276.83|280.87950819672136|61|0.0|355.1
Avanza Bank Holding AB|2025-06-19|170.04|334.99|268.53|262.84892086330933|139|17.0|311.3
Avanza Bank Holding AB|2025-06-20|163.31|196.98|179.37|180.59851063829785|94||
Avanza Bank Holding AB|2025-07-18|223.19|351.95|295.5|297.69384615384615|65|0.0|352.6
Avanza Bank Holding AB|2025-08-15|277.64|346.46|309.345|312.5921212121212|66|0.0|351.3
Avanza Bank Holding AB|2025-09-19|162.25|341.74|256.58|256.14889361702126|235|0.0|344.0
Avanza Bank Holding AB|2025-10-17|306.32|354.3|317.16|320.6340579710145|69|0.0|374.4
Avanza Bank Holding AB|2025-11-21|300.3|357.51|317.565|325.3416216216216|74|4.0|353.7
Avanza Bank Holding AB|2025-12-19|184.68|348.31|284.4|279.5991020408163|245|0.0|350.1
Avanza Bank Holding AB|2026-01-16|309.39|343.19|329.64|329.0549090909091|55||
Avanza Bank Holding AB|2026-02-20|295.06|327.75|309.23|308.54966666666667|30||
Axfood AB|2024-04-19|281.06|281.06|281.06|281.06|1|0.0|289.6
Axfood AB|2024-05-17|270.3|289.07|276.73|278.7405882352941|17|4.0|286.9
Axfood AB|2024-06-20|258.33|279.92|269.1|269.42027027027024|37|4.0|277.3
Axfood AB|2024-07-19|251.35|276.26|264.53999999999996|264.09714285714284|56|24.0|265.5
Axfood AB|2024-08-16|247.33|271.65|258.28|258.72105263157897|57|0.0|276.5
Axfood AB|2024-09-20|239.0|271.89|254.32|253.61333333333334|93|0.0|277.1
Axfood AB|2024-10-18|235.58|277.48|257.01|258.13295081967215|61|2.0|277.1
Axfood AB|2024-11-15|226.71|269.58|252.78|252.1950819672131|61|47.0|238.2
Axfood AB|2024-12-20|221.97|265.28|242.125|241.70538461538462|156|112.0|232.2
Axfood AB|2025-01-17|220.02|261.01|226.095|228.83310344827586|58|6.0|234.1
Axfood AB|2025-02-21|212.0|231.69|221.03|222.0356923076923|65|11.0|227.0
Axfood AB|2025-03-21|205.45|253.66|226.245|227.8821359223301|206|118.0|222.8
Axfood AB|2025-04-16|203.69|243.58|215.79|217.22317460317458|63|0.0|249.5
Axfood AB|2025-05-16|203.08|266.63|213.89|224.8013559322034|59|0.0|272.0
Axfood AB|2025-06-19|198.31|274.69|209.53|222.87918518518518|135|3.0|271.8
Axfood AB|2025-06-20|203.24|246.55|230.14|227.98178571428573|84||
Axfood AB|2025-07-18|207.73|286.19|258.37|254.3492307692308|65|0.0|286.8
Axfood AB|2025-08-15|239.68|299.55|261.86|267.21772727272725|66|0.0|303.5
Axfood AB|2025-09-19|188.01|293.0|230.98|229.61632034632035|231|0.0|294.3
Axfood AB|2025-10-17|260.11|288.69|279.03|276.9927536231884|69|4.0|287.0
Axfood AB|2025-11-21|251.0|279.79|269.415|267.4239189189189|74|20.0|273.1
Axfood AB|2025-12-19|180.31|276.72|247.23|236.608669527897|233|0.0|288.0
Axfood AB|2026-01-16|244.07|282.18|257.09|258.2150909090909|55||
Axfood AB|2026-02-20|238.24|268.07|248.755|251.01366666666667|30||
BONESUPPORT HOLDING AB|2025-04-16|296.64|310.86|303.75|303.75|2|0.0|317.2
BONESUPPORT HOLDING AB|2025-05-16|267.21|296.4|279.9|280.76714285714286|21|8.0|285.2
BONESUPPORT HOLDING AB|2025-06-19|223.9|280.98|256.65|255.9860465116279|43|8.0|269.0
BONESUPPORT HOLDING AB|2025-07-18|209.49|307.54|245.065|247.6608064516129|62|0.0|324.4
BONESUPPORT HOLDING AB|2025-08-15|200.27|315.1|246.55|254.5726153846154|65|21.0|282.2
BONESUPPORT HOLDING AB|2025-09-19|215.27|299.14|273.67999999999995|266.7902941176471|68|0.0|309.2
BONESUPPORT HOLDING AB|2025-10-17|233.3|287.54|270.28|267.3865217391304|69|54.0|257.0
BONESUPPORT HOLDING AB|2025-11-21|176.81|267.39|235.83999999999997|232.44445945945944|74|65.0|191.4
BONESUPPORT HOLDING AB|2025-12-19|166.11|255.64|189.52|201.38347826086957|69|36.0|185.1
BONESUPPORT HOLDING AB|2026-01-16|154.92|217.13|170.81|177.974|55||
BONESUPPORT HOLDING AB|2026-02-20|143.02|167.7|156.505|155.66133333333335|30||
Betsson AB ser. B|2024-04-19|104.84|104.84|104.84|104.84|1|0.0|107.1
Betsson AB ser. B|2024-05-17|94.68|120.08|111.97|108.50235294117647|17|1.0|119.52
Betsson AB ser. B|2024-06-20|91.14|117.12|112.81|109.99073170731707|41|0.0|119.2
Betsson AB ser. B|2024-07-19|88.2|124.96|108.31|109.50950819672131|61|0.0|128.78
Betsson AB ser. B|2024-08-16|101.55|125.44|111.7|112.75523076923078|65|0.0|130.54
Betsson AB ser. B|2024-09-20|81.03|124.31|108.55|106.9890291262136|103|0.0|124.8
Betsson AB ser. B|2024-10-18|102.0|128.27|116.225|115.66848484848485|66|1.0|127.2
Betsson AB ser. B|2024-11-15|106.74|141.15|113.81|118.36926470588234|68|0.0|142.2
Betsson AB ser. B|2024-12-20|75.02|141.12|108.76|109.7312426035503|169|0.0|141.74
Betsson AB ser. B|2025-01-17|112.88|141.47|133.51|130.914126984127|63|2.0|139.6
Betsson AB ser. B|2025-02-21|121.81|164.3|128.54500000000002|134.04308823529414|68|2.0|163.24
Betsson AB ser. B|2025-03-21|70.75|158.44|107.56|113.56433035714285|224|2.0|157.46
Betsson AB ser. B|2025-04-16|121.97|155.04|147.965|142.93166666666667|66|0.0|159.0
Betsson AB ser. B|2025-05-16|126.55|184.44|141.4|145.48540983606557|61|0.0|185.6
Betsson AB ser. B|2025-06-19|112.11|193.12|135.88|138.70064748201438|139|1.0|193.1
Betsson AB ser. B|2025-06-20|82.64|114.17|96.55|98.08323232323232|99||
Betsson AB ser. B|2025-07-18|126.34|188.51|168.87|165.7183076923077|65|39.0|167.0
Betsson AB ser. B|2025-08-15|153.87|184.86|165.79500000000002|167.7469696969697|66|50.0|157.2
Betsson AB ser. B|2025-09-19|89.02|180.96|127.5|131.89747863247862|234|54.0|153.1
Betsson AB ser. B|2025-10-17|141.86|174.92|146.15|147.71246376811595|69|12.0|149.2
Betsson AB ser. B|2025-11-21|127.44|141.15|133.99|134.19783783783782|74|1.0|140.9
Betsson AB ser. B|2025-12-19|96.73|165.23|131.54|130.55295546558705|247|45.0|145.4
Betsson AB ser. B|2026-01-16|125.94|141.48|133.53|133.1929090909091|55||
Betsson AB ser. B|2026-02-20|120.14|130.38|127.85|126.74633333333333|30||
Billerud Aktiebolag|2024-04-19|96.12|96.12|96.12|96.12|1|0.0|98.75
Billerud Aktiebolag|2024-05-17|86.36|96.23|90.71000000000001|90.54857142857144|14|0.0|99.2
Billerud Aktiebolag|2024-06-20|81.74|106.26|97.46|94.30864864864866|37|6.0|101.6
Billerud Aktiebolag|2024-07-19|79.15|103.02|92.695|91.64396551724138|58|0.0|107.3
Billerud Aktiebolag|2024-08-16|81.53|104.01|93.44|94.30538461538463|65|0.0|107.3
Billerud Aktiebolag|2024-09-20|75.84|106.0|92.71000000000001|92.83019607843137|102|1.0|105.8
Billerud Aktiebolag|2024-10-18|86.22|112.76|98.47|100.3020588235294|68|15.0|108.7
Billerud Aktiebolag|2024-11-15|89.24|107.5|95.375|97.60279411764705|68|17.0|101.4
Billerud Aktiebolag|2024-12-20|72.24|104.44|91.065|89.99512048192771|166|19.0|98.9
Billerud Aktiebolag|2025-01-17|84.87|105.17|93.37|93.99650793650794|63|0.0|108.7
Billerud Aktiebolag|2025-02-21|84.91|116.53|93.83500000000001|96.86955882352942|68|0.0|120.7
Billerud Aktiebolag|2025-03-21|68.59|115.37|87.87|90.2972197309417|223|16.0|110.8
Billerud Aktiebolag|2025-04-16|88.07|112.53|103.19|102.45746268656715|67|55.0|94.95
Billerud Aktiebolag|2025-05-16|83.72|109.42|100.43|99.34409836065574|61|0.0|109.6
Billerud Aktiebolag|2025-06-19|76.49|104.32|93.18|91.71934782608696|138|28.0|100.0
Billerud Aktiebolag|2025-06-20|71.27|90.77|80.325|80.15113207547171|106||
Billerud Aktiebolag|2025-07-18|78.17|98.72|91.19|90.98169230769231|65|58.0|83.3
Billerud Aktiebolag|2025-08-15|77.53|96.6|88.69|88.73333333333333|66|45.0|87.2
Billerud Aktiebolag|2025-09-19|68.97|98.77|84.55|83.97|251|114.0|85.05
Billerud Aktiebolag|2025-10-17|75.15|86.15|80.67|80.50028985507247|69|13.0|82.9
Billerud Aktiebolag|2025-11-21|71.61|86.99|77.34|78.86575342465753|73|0.0|89.25
Billerud Aktiebolag|2025-12-19|67.04|93.59|80.83|80.85083665338647|251|4.0|92.25
Billerud Aktiebolag|2026-01-16|71.56|89.79|82.17|81.80072727272727|55||
Billerud Aktiebolag|2026-02-20|72.71|84.72|80.605|80.30300000000001|30||
Boliden AB|2024-04-19|342.16|342.16|342.16|342.16|1|0.0|346.2
Boliden AB|2024-04-26|311.05|338.22|321.36|324.84499999999997|6|0.0|355.2
Boliden AB|2024-05-03|312.41|355.31|332.715|333.158|10|1.0|355.0
Boliden AB|2024-05-10|310.94|352.96|339.12|334.2061538461539|13|0.0|369.3
Boliden AB|2024-05-17|308.32|357.21|338.13|335.6241176470588|17|0.0|368.2
Boliden AB|2024-05-24|331.62|375.32|351.07|349.50882352941176|17|1.0|365.9
Boliden AB|2024-05-31|331.84|370.98|353.44500000000005|351.8855555555556|18|1.0|366.8
Boliden AB|2024-06-07|329.1|368.82|349.95500000000004|348.97727272727275|22|9.0|352.0
Boliden AB|2024-06-14|334.38|364.7|345.20000000000005|345.4708333333333|24|20.0|339.4
Boliden AB|2024-06-20|297.44|362.5|335.16|333.5853658536585|41|4.0|348.2
Boliden AB|2024-06-28|319.16|347.25|334.57|334.8540909090909|22|7.0|339.1
Boliden AB|2024-07-05|315.38|346.03|327.74|327.9436842105263|19|0.0|350.3
Boliden AB|2024-07-12|311.99|348.84|325.68|328.211052631579|19|0.0|360.0
Boliden AB|2024-07-19|290.16|349.03|322.49|321.8427868852459|61|51.0|312.3
Boliden AB|2024-07-26|302.73|340.53|323.825|321.0535|20|11.0|321.0
Boliden AB|2024-08-02|298.85|337.74|319.765|317.2535|20|12.0|311.3
Boliden AB|2024-08-09|277.94|335.1|305.08|305.73263157894735|19|13.0|301.0
Boliden AB|2024-08-16|275.95|341.11|312.745|310.9439393939394|66|46.0|304.0
Boliden AB|2024-08-23|273.21|308.24|294.83|293.3410526315789|19|0.0|310.8
Boliden AB|2024-08-30|269.81|307.31|291.24|291.678947368421|19|0.0|314.0
Boliden AB|2024-09-06|268.78|306.49|288.17999999999995|289.57166666666666|24|11.0|289.4
Boliden AB|2024-09-13|277.26|302.85|286.025|287.81583333333333|24|11.0|292.0
Boliden AB|2024-09-20|266.02|332.46|297.175|297.2123076923077|104|36.0|305.0
Boliden AB|2024-09-27|270.66|336.39|290.15|289.5879166666667|24|0.0|344.1
Boliden AB|2024-10-04|268.18|336.56|294.95|299.97526315789474|19|0.0|350.1
Boliden AB|2024-10-11|271.87|337.73|323.36|310.6255|20|0.0|340.0
Boliden AB|2024-10-18|258.93|332.67|285.1|290.80805970149254|67|1.0|332.0
Boliden AB|2024-10-25|303.71|329.15|313.22|314.22052631578947|19|0.0|335.6
Boliden AB|2024-10-31|302.75|332.0|313.5|316.26157894736843|19|1.0|330.8
Boliden AB|2024-11-08|298.46|335.05|318.43|315.409|20|1.0|332.8
Boliden AB|2024-11-15|253.05|330.99|298.435|290.6339705882353|68|13.0|314.8
Boliden AB|2024-11-22|296.31|327.96|311.73|310.82947368421054|19|2.0|319.2
Boliden AB|2024-11-29|292.95|325.34|309.63|308.6842857142857|21|0.0|325.4
Boliden AB|2024-12-06|290.11|332.68|308.265|308.90615384615387|26|3.0|327.3
Boliden AB|2024-12-13|287.77|325.54|305.83|307.3452|25|0.0|326.2
Boliden AB|2024-12-20|243.58|321.01|287.47|284.9878698224852|169|21.0|306.0
Boliden AB|2024-12-27|297.1|321.71|311.175|310.04318181818184|22|8.0|312.9
Boliden AB|2025-01-03|294.11|317.72|310.12|308.6926666666667|15|2.0|315.7
Boliden AB|2025-01-10|290.4|326.33|306.495|305.625|14|1.0|322.6
Boliden AB|2025-01-17|281.77|335.69|299.72|300.825873015873|63|0.0|349.1
Boliden AB|2025-01-24|292.61|345.47|316.89|318.2247058823529|17|1.0|344.4
Boliden AB|2025-01-31|295.66|341.24|325.48|321.57|19|4.0|333.4
Boliden AB|2025-02-07|288.33|362.32|313.295|313.23041666666666|24|0.0|378.7
Boliden AB|2025-02-14|294.58|379.18|313.63|325.25|25|0.0|385.1
Boliden AB|2025-02-21|270.99|376.71|296.09|305.45235294117646|68|0.0|383.6
Boliden AB|2025-02-28|303.01|375.99|358.75|344.0808|25|0.0|376.0
Boliden AB|2025-03-07|349.02|367.74|362.4|360.34250000000003|20|0.0|382.3
Boliden AB|2025-03-14|341.21|366.36|357.975|355.6145|20|4.0|360.9
Boliden AB|2025-03-21|232.1|358.15|278.1|282.56848888888885|225|0.0|358.2
Boliden AB|2025-03-28|328.47|353.68|344.515|343.0045|20|15.0|339.3
Boliden AB|2025-04-04|297.62|350.24|335.15999999999997|330.7015|20|20.0|286.3
Boliden AB|2025-04-11|229.66|341.96|323.8|307.636|20|15.0|278.2
Boliden AB|2025-04-16|248.52|349.53|323.88|314.84686567164175|67|59.0|281.6
Boliden AB|2025-04-25|230.09|311.5|267.52|271.7272222222222|18|3.0|298.1
Boliden AB|2025-05-02|228.32|291.24|264.24|265.78058823529415|17|0.0|300.4
Boliden AB|2025-05-09|250.86|291.16|283.4|276.0958823529412|17|0.0|300.5
Boliden AB|2025-05-16|233.47|337.62|306.28|298.7940983606557|61|28.0|310.8
Boliden AB|2025-05-23|273.57|305.34|285.53|290.09999999999997|19|0.0|310.0
Boliden AB|2025-05-30|271.41|306.14|298.37|292.526|20|6.0|299.9
Boliden AB|2025-06-05|269.27|302.45|295.005|290.62208333333336|24|0.0|309.7
Boliden AB|2025-06-13|277.65|301.29|293.26|293.26260869565215|23|13.0|293.2
Boliden AB|2025-06-19|225.38|331.82|281.14|282.2077697841726|139|64.0|285.1
Boliden AB|2025-06-20|215.1|272.33|248.535|245.11281818181817|110||
Boliden AB|2025-06-27|273.87|294.08|286.06|285.2804545454546|22|0.0|298.9
Boliden AB|2025-07-04|270.32|305.23|284.73|284.05263157894734|19|2.0|301.3
Boliden AB|2025-07-11|267.1|302.7|281.89|283.26947368421054|19|0.0|306.1
Boliden AB|2025-07-18|228.16|290.95|274.24|269.46230769230766|65|0.0|299.0
Boliden AB|2025-07-25|269.78|312.25|283.335|286.1565|20|0.0|315.1
Boliden AB|2025-08-01|273.21|306.57|283.505|290.0005|20|8.0|298.3
Boliden AB|2025-08-08|276.8|308.32|296.525|292.389|20|0.0|318.8
Boliden AB|2025-08-15|252.39|314.1|273.62|278.00939393939393|66|0.0|323.0
Boliden AB|2025-08-22|280.68|313.57|299.595|299.0415|20|0.0|330.5
Boliden AB|2025-08-29|277.69|321.87|304.885|303.598|20|0.0|325.8
Boliden AB|2025-09-05|280.63|328.34|304.105|305.4004166666667|24|0.0|333.1
Boliden AB|2025-09-12|291.15|328.37|311.48|309.8552|25|0.0|336.4
Boliden AB|2025-09-19|208.13|333.1|259.75|265.0088844621514|251|0.0|338.7
