DataType|Stock|HistoricalPeakThreshold|ProbMethod|CurrentProb_Bin|DTE_Bin|RecoveryCandidate_N|RecoveryCandidate_WorthlessCount|RecoveryCandidate_WorthlessRate_pct|AllOptions_N|AllOptions_WorthlessCount|AllOptions_WorthlessRate_pct|RecoveryAdvantage_pp
scenario||0.85|Historical IV|70-80%|15-21|5191|4478|86.26468888460798|8272|6403|77.40570599613153|8.858982888476447
scenario||0.85|Historical IV|70-80%|0-7|1799|1458|81.0450250138966|7764|5747|74.02112313240598|7.02390188149063
scenario||0.85|Historical IV|70-80%|36+|10302|8916|86.54630168899243|16260|12929|79.51414514145142|7.032156547541007
scenario||0.85|Historical IV|70-80%|29-35|1884|1656|87.89808917197452|3523|2864|81.29435140505251|6.603737766922009
scenario||0.85|Historical IV|70-80%|8-14|6036|5004|82.90258449304176|12689|9465|74.59216644337616|8.3104180496656
scenario||0.85|Historical IV|80-90%|22-28|4093|3727|91.05790373808942|5338|4735|88.70363431997002|2.354269418119401
scenario||0.85|Historical IV|80-90%|15-21|7422|6491|87.45621126381029|9054|7740|85.48707753479125|1.9691337290190347
scenario||0.85|Historical IV|80-90%|36+|12484|11226|89.9231015700096|14996|13153|87.71005601493732|2.2130455550722843
scenario||0.85|Historical IV|80-90%|8-14|9900|8680|87.67676767676768|12798|10937|85.45866541647132|2.2181022602963623
scenario||0.85|Historical IV|80-90%|29-35|2566|2288|89.166017147311|3297|2851|86.472550803761|2.69346634355
scenario||0.85|Historical IV|80-90%|0-7|4642|4091|88.13011632916846|8029|6856|85.39045958400797|2.739656745160488
scenario||0.85|Historical IV|60-70%|22-28|1694|1454|85.8323494687131|3864|2652|68.63354037267081|17.198809096042297
scenario||0.85|Historical IV|60-70%|15-21|2727|2352|86.24862486248624|5889|4022|68.29682458821532|17.951800274270923
scenario||0.85|Historical IV|60-70%|36+|7166|6025|84.07758861289423|13787|9610|69.70334372960035|14.374244883293883
scenario||0.85|Historical IV|60-70%|8-14|2856|2178|76.26050420168067|10153|6562|64.63114350438293|11.62936069729774
scenario||0.85|Historical IV|60-70%|29-35|1214|1005|82.78418451400329|2453|1674|68.24296779453731|14.54121671946598
scenario||0.85|Historical IV|60-70%|0-7|874|599|68.53546910755148|5582|3588|64.27803654604085|4.257432561510626
scenario||0.85|Historical IV|50-60%|22-28|790|671|84.9367088607595|2530|1500|59.28853754940712|25.64817131135237
scenario||0.85|Historical IV|50-60%|15-21|1090|882|80.91743119266054|3389|2108|62.201239303629386|18.71619188903116
scenario||0.85|Historical IV|50-60%|0-7|161|105|65.21739130434783|1845|1038|56.26016260162602|8.957228702721807
scenario||0.85|Historical IV|50-60%|36+|4073|3356|82.3962681070464|9995|6007|60.10005002501251|22.29621808203389
scenario||0.85|Historical IV|50-60%|29-35|520|406|78.07692307692308|1531|888|58.00130633572829|20.0756167411948
scenario||0.85|Historical IV|50-60%|8-14|929|661|71.15177610333691|5109|2907|56.89958896065767|14.252187142679247
scenario||0.9|Weighted Average|80-90%|22-28|2232|2159|96.72939068100358|5231|4794|91.64595679602373|5.083433884979868
scenario||0.9|Weighted Average|80-90%|0-7|1345|1274|94.72118959107809|10159|8948|88.07953538734128|6.641654203736792
scenario||0.9|Weighted Average|80-90%|15-21|3858|3632|94.14204250907206|9747|8596|88.19123832974249|5.950804179329566
scenario||0.9|Weighted Average|80-90%|36+|9995|9600|96.048024012006|16665|15057|90.35103510351034|5.696988908495669
scenario||0.9|Weighted Average|80-90%|8-14|3252|3073|94.49569495694958|11928|10448|87.59221998658619|6.903474970363391
scenario||0.9|Weighted Average|80-90%|29-35|1215|1170|96.29629629629628|2755|2455|89.11070780399274|7.185588492303552
scenario||0.9|Weighted Average|70-80%|22-28|1350|1277|94.5925925925926|5214|4257|81.64556962025317|12.947022972339424
scenario||0.9|Weighted Average|70-80%|15-21|2040|1927|94.46078431372548|9105|7124|78.24272377814387|16.218060535581614
scenario||0.9|Weighted Average|70-80%|0-7|896|789|88.05803571428571|10170|8014|78.80039331366766|9.257642400618051
scenario||0.9|Weighted Average|70-80%|36+|6451|6114|94.77600372035344|16012|12920|80.68948288783413|14.086520832519298
scenario||0.9|Weighted Average|70-80%|8-14|1890|1720|91.005291005291|12100|9319|77.01652892561984|13.988762079671162
scenario||0.9|Weighted Average|70-80%|29-35|914|863|94.42013129102844|3024|2451|81.0515873015873|13.368543989441136
scenario||0.9|Weighted Average|60-70%|22-28|852|794|93.1924882629108|4604|3336|72.45873153779321|20.733756725117587
scenario||0.9|Weighted Average|60-70%|15-21|985|928|94.21319796954316|7234|4972|68.73099253525021|25.482205434292936
scenario||0.9|Weighted Average|60-70%|0-7|717|591|82.42677824267783|9995|6787|67.903951975988|14.522826266689831
scenario||0.9|Weighted Average|60-70%|36+|3782|3560|94.13008989952408|14335|10168|70.93128705964423|23.198802839879832
scenario||0.9|Weighted Average|60-70%|8-14|1185|1021|86.16033755274262|11809|7771|65.8057413836904|20.35459616905221
scenario||0.9|Weighted Average|60-70%|29-35|654|605|92.50764525993884|2510|1785|71.11553784860558|21.392107411333257
scenario||0.9|Weighted Average|50-60%|22-28|394|362|91.87817258883248|3147|1858|59.0403558945027|32.83781669432978
scenario||0.9|Weighted Average|50-60%|0-7|458|325|70.96069868995633|8210|4833|58.86723507917174|12.093463610784587
scenario||0.9|Weighted Average|50-60%|15-21|335|308|91.94029850746269|4170|2519|60.40767386091128|31.53262464655141
scenario||0.9|Weighted Average|50-60%|36+|1620|1518|93.7037037037037|10769|6595|61.24059801281456|32.46310569088914
scenario||0.9|Weighted Average|50-60%|8-14|337|280|83.08605341246292|6867|3826|55.71574195427407|27.37031145818885
scenario||0.9|Weighted Average|50-60%|29-35|318|287|90.25157232704404|1933|1135|58.7170201758924|31.53455215115163
scenario||0.9|Bayesian Calibrated|80-90%|22-28|3907|3688|94.39467622216534|6043|5288|87.5062055270561|6.888470695109248
scenario||0.9|Bayesian Calibrated|80-90%|15-21|6228|5806|93.22414900449584|9553|8369|87.60598764785931|5.61816135663652
scenario||0.9|Bayesian Calibrated|80-90%|8-14|5483|5075|92.558818165238|11975|10223|85.36951983298539|7.189298332252619
scenario||0.9|Bayesian Calibrated|80-90%|0-7|3020|2789|92.35099337748343|10987|9270|84.37244015654865|7.978553220934799
scenario||0.9|Bayesian Calibrated|80-90%|36+|14099|13208|93.68040286545146|17575|15497|88.17638691322902|5.504015952222432
scenario||0.9|Bayesian Calibrated|80-90%|29-35|1976|1847|93.47165991902834|3013|2565|85.13109857285099|8.340561346177353
scenario||0.9|Bayesian Calibrated|70-80%|22-28|2695|2500|92.76437847866418|5392|4284|79.45103857566765|13.313339902996532
scenario||0.9|Bayesian Calibrated|70-80%|0-7|2096|1867|89.07442748091603|9530|7295|76.54774396642182|12.52668351449421
scenario||0.9|Bayesian Calibrated|70-80%|15-21|4724|4370|92.50635055038104|9923|7824|78.84712284591353|13.659227704467495
scenario||0.9|Bayesian Calibrated|70-80%|8-14|3940|3549|90.0761421319797|11746|8924|75.97479993189171|14.101342200087984
scenario||0.9|Bayesian Calibrated|70-80%|36+|10364|9493|91.59590891547666|15691|12447|79.32572812440253|12.270180791074123
scenario||0.9|Bayesian Calibrated|70-80%|29-35|1557|1430|91.84328837508028|2687|2119|78.86118347599553|12.982104899084746
scenario||0.9|Bayesian Calibrated|60-70%|22-28|1690|1548|91.59763313609469|4410|3036|68.84353741496598|22.75409572112869
scenario||0.9|Bayesian Calibrated|60-70%|15-21|2777|2567|92.43788260713|8343|5820|69.75907946781733|22.678803139312663
scenario||0.9|Bayesian Calibrated|60-70%|0-7|1665|1372|82.4024024024024|9567|6370|66.5830458869029|15.819356515499509
scenario||0.9|Bayesian Calibrated|60-70%|36+|7138|6408|89.77304567105632|13557|9560|70.51707604927344|19.25596962178288
scenario||0.9|Bayesian Calibrated|60-70%|8-14|2712|2338|86.20943952802361|10764|7208|66.96395392047566|19.24548560754795
scenario||0.9|Bayesian Calibrated|60-70%|29-35|1143|1019|89.15135608048995|2397|1657|69.12807676261994|20.023279317870006
scenario||0.9|Bayesian Calibrated|50-60%|22-28|980|877|89.48979591836735|3032|1813|59.79551451187335|29.694281406494
scenario||0.9|Bayesian Calibrated|50-60%|0-7|786|616|78.37150127226464|5556|3254|58.56731461483081|19.804186657433824
scenario||0.9|Bayesian Calibrated|50-60%|15-21|1454|1322|90.92159559834938|5642|3466|61.43211627082594|29.48947932752344
scenario||0.9|Bayesian Calibrated|50-60%|36+|4181|3698|88.4477397751734|10299|6397|62.112826488008544|26.33491328716486
scenario||0.9|Bayesian Calibrated|50-60%|8-14|1173|945|80.56265984654732|6939|4023|57.97665369649806|22.586006150049258
scenario||0.9|Bayesian Calibrated|50-60%|29-35|686|600|87.46355685131195|1903|1123|59.01208617971624|28.451470671595708
scenario||0.9|Original Black-Scholes|80-90%|22-28|2749|2649|96.3623135685704|5602|5056|90.25348089967868|6.108832668891708
scenario||0.9|Original Black-Scholes|80-90%|0-7|1269|1212|95.50827423167848|10013|8953|89.41376210925796|6.094512122420525
scenario||0.9|Original Black-Scholes|80-90%|15-21|4441|4254|95.78923665841027|10142|9079|89.51883257740091|6.27040408100936
scenario||0.9|Original Black-Scholes|80-90%|36+|12834|12374|96.415770609319|18735|16961|90.53109153989858|5.884679069420415
scenario||0.9|Original Black-Scholes|80-90%|8-14|3335|3181|95.3823088455772|11857|10571|89.15408619380956|6.228222651767652
scenario||0.9|Original Black-Scholes|80-90%|29-35|1356|1287|94.91150442477876|2553|2282|89.38503721112416|5.526467213654598
scenario||0.9|Original Black-Scholes|70-80%|22-28|1871|1808|96.63281667557456|5473|4501|82.2400877032706|14.392728972303956
scenario||0.9|Original Black-Scholes|70-80%|15-21|2538|2422|95.42947202521673|9629|7848|81.50379063246443|13.92568139275228
scenario||0.9|Original Black-Scholes|70-80%|36+|9918|9460|95.3821334946562|18802|15266|81.19349005424955|14.188643440406636
scenario||0.9|Original Black-Scholes|70-80%|8-14|1933|1791|92.6539058458355|12261|9721|79.28390832721638|13.369997518619115
scenario||0.9|Original Black-Scholes|70-80%|29-35|932|876|93.99141630901288|2370|1946|82.1097046413502|11.881711667662673
scenario||0.9|Original Black-Scholes|70-80%|0-7|905|815|90.05524861878453|10538|8555|81.18238754981971|8.872861068964824
scenario||0.9|Original Black-Scholes|60-70%|22-28|1289|1240|96.19860356865787|5108|3745|73.31636648394675|22.88223708471112
scenario||0.9|Original Black-Scholes|60-70%|15-21|1564|1487|95.076726342711|8742|6358|72.72935255090368|22.34737379180732
scenario||0.9|Original Black-Scholes|60-70%|0-7|649|556|85.67026194144837|9838|7002|71.17300264281357|14.497259298634802
scenario||0.9|Original Black-Scholes|60-70%|8-14|1184|1031|87.0777027027027|11340|7815|68.91534391534393|18.16235878735877
scenario||0.9|Original Black-Scholes|60-70%|36+|7183|6818|94.918557705694|17916|12636|70.52913596784997|24.38942173784403
scenario||0.9|Original Black-Scholes|60-70%|29-35|593|561|94.60370994940978|2190|1590|72.6027397260274|22.00097022338238
scenario||0.9|Original Black-Scholes|50-60%|22-28|838|802|95.70405727923628|4720|3097|65.61440677966101|30.08965049957527
scenario||0.9|Original Black-Scholes|50-60%|0-7|500|374|74.8|9275|5661|61.03504043126685|13.764959568733149
scenario||0.9|Original Black-Scholes|50-60%|15-21|963|915|95.01557632398756|7927|4950|62.444808881039485|32.57076744294806
scenario||0.9|Original Black-Scholes|50-60%|36+|5137|4869|94.78294724547402|16931|10027|59.22272754119662|35.5602197042774
scenario||0.9|Original Black-Scholes|50-60%|29-35|422|391|92.65402843601896|2122|1272|59.943449575871824|32.71057886014712
scenario||0.9|Original Black-Scholes|50-60%|8-14|749|628|83.84512683578103|10803|6325|58.54855132833472|25.29657550744632
scenario||0.9|Bias Corrected|80-90%|22-28|2574|2466|95.8041958041958|4930|4515|91.58215010141988|4.222045702775915
scenario||0.9|Bias Corrected|80-90%|0-7|1356|1285|94.76401179941004|9803|8628|88.01387330409058|6.750138495319447
scenario||0.9|Bias Corrected|80-90%|15-21|4439|4189|94.36810092363145|9800|8606|87.81632653061224|6.551774393019201
scenario||0.9|Bias Corrected|80-90%|36+|12595|11980|95.11710996427152|17735|15926|89.79983084296589|5.317279121305646
scenario||0.9|Bias Corrected|80-90%|8-14|3304|3114|94.24939467312348|11480|10047|87.51742160278746|6.731973070336025
scenario||0.9|Bias Corrected|80-90%|29-35|1283|1228|95.71317225253313|2603|2296|88.20591625048021|7.507256002052912
scenario||0.9|Bias Corrected|70-80%|22-28|1678|1583|94.33849821215732|5244|4321|82.39893211289092|11.939566099266417
scenario||0.9|Bias Corrected|70-80%|15-21|2164|2032|93.90018484288356|9015|7008|77.73710482529118|16.163080017592364
scenario||0.9|Bias Corrected|70-80%|0-7|1053|944|89.64862298195632|10214|8105|79.35186998237714|10.296752999579184
scenario||0.9|Bias Corrected|70-80%|36+|7421|6913|93.15456137986794|15215|12160|79.92113046335852|13.23343091650942
scenario||0.9|Bias Corrected|70-80%|29-35|1283|1195|93.141075604053|3204|2620|81.77278401997503|11.368291584077966
scenario||0.9|Bias Corrected|70-80%|8-14|2138|1923|89.94387277829748|11882|9191|77.35229759299781|12.59157518529966
scenario||0.9|Bias Corrected|60-70%|22-28|1056|975|92.32954545454544|4609|3363|72.9659362117596|19.363609242785856
scenario||0.9|Bias Corrected|60-70%|15-21|1014|945|93.19526627218934|7068|4862|68.78890775325411|24.406358518935235
scenario||0.9|Bias Corrected|60-70%|0-7|882|733|83.10657596371883|10022|6853|68.3795649570944|14.727011006624425
scenario||0.9|Bias Corrected|60-70%|36+|4347|3996|91.92546583850933|13598|9656|71.01044271216355|20.91502312634576
scenario||0.9|Bias Corrected|60-70%|29-35|822|746|90.75425790754258|2612|1906|72.9709035222052|17.783354385337375
scenario||0.9|Bias Corrected|60-70%|8-14|1318|1112|84.37025796661608|11763|7837|66.62416050327298|17.746097463343105
scenario||0.9|Bias Corrected|50-60%|22-28|493|445|90.26369168356996|3153|1902|60.32350142721218|29.940190256357795
scenario||0.9|Bias Corrected|50-60%|0-7|606|438|72.27722772277228|8685|5167|59.49337938975244|12.78384833301984
scenario||0.9|Bias Corrected|50-60%|8-14|507|413|81.4595660749507|7285|4150|56.96636925188744|24.493196823063265
scenario||0.9|Bias Corrected|50-60%|15-21|407|369|90.66339066339066|4070|2493|61.253071253071255|29.410319410319403
scenario||0.9|Bias Corrected|50-60%|36+|2015|1867|92.65508684863524|9656|6100|63.17315658657829|29.48193026205694
scenario||0.9|Bias Corrected|50-60%|29-35|457|396|86.65207877461707|2289|1368|59.76408912188729|26.88798965272978
scenario||0.9|Historical IV|70-80%|22-28|1767|1626|92.02037351443124|4918|3867|78.62952419682799|13.390849317603257
scenario||0.9|Historical IV|70-80%|15-21|3256|2942|90.35626535626535|8272|6403|77.40570599613153|12.950559360133823
scenario||0.9|Historical IV|70-80%|0-7|869|679|78.13578826237054|7764|5747|74.02112313240598|4.114665129964564
scenario||0.9|Historical IV|70-80%|36+|6808|6116|89.83548766157462|16260|12929|79.51414514145142|10.321342520123196
scenario||0.9|Historical IV|70-80%|29-35|1236|1112|89.96763754045307|3523|2864|81.29435140505251|8.67328613540056
scenario||0.9|Historical IV|70-80%|8-14|3357|2834|84.42061364313375|12689|9465|74.59216644337616|9.82844719975759
scenario||0.9|Historical IV|80-90%|22-28|2496|2325|93.14903846153844|5338|4735|88.70363431997002|4.445404141568432
scenario||0.9|Historical IV|80-90%|15-21|4979|4478|89.93773850170716|9054|7740|85.48707753479125|4.450660966915905
scenario||0.9|Historical IV|80-90%|36+|8265|7623|92.23230490018148|14996|13153|87.71005601493732|4.522248885244167
scenario||0.9|Historical IV|80-90%|8-14|5976|5353|89.57496653279786|12798|10937|85.45866541647132|4.11630111632654
scenario||0.9|Historical IV|80-90%|29-35|1770|1638|92.54237288135592|3297|2851|86.472550803761|6.069822077594935
scenario||0.9|Historical IV|80-90%|0-7|2009|1825|90.84121453459431|8029|6856|85.39045958400797|5.450754950586358
scenario||0.9|Historical IV|60-70%|22-28|1098|992|90.34608378870676|3864|2652|68.63354037267081|21.712543416035945
scenario||0.9|Historical IV|60-70%|15-21|1627|1467|90.1659496004917|5889|4022|68.29682458821532|21.869125012276385
scenario||0.9|Historical IV|60-70%|36+|4344|3826|88.07550644567219|13787|9610|69.70334372960035|18.37216271607184
scenario||0.9|Historical IV|60-70%|8-14|1339|1045|78.04331590739358|10153|6562|64.63114350438293|13.412172403010644
scenario||0.9|Historical IV|60-70%|29-35|762|661|86.74540682414698|2453|1674|68.24296779453731|18.502439029609675
scenario||0.9|Historical IV|60-70%|0-7|429|292|68.06526806526807|5582|3588|64.27803654604085|3.78723151922722
scenario||0.9|Historical IV|50-60%|22-28|462|419|90.6926406926407|2530|1500|59.28853754940712|31.404103143233577
scenario||0.9|Historical IV|50-60%|15-21|572|486|84.96503496503497|3389|2108|62.201239303629386|22.763795661405588
scenario||0.9|Historical IV|50-60%|0-7|75|49|65.33333333333333|1845|1038|56.26016260162602|9.073170731707307
scenario||0.9|Historical IV|50-60%|36+|2244|1947|86.76470588235294|9995|6007|60.10005002501251|26.664655857340435
scenario||0.9|Historical IV|50-60%|29-35|295|247|83.72881355932203|1531|888|58.00130633572829|25.727507223593747
scenario||0.9|Historical IV|50-60%|8-14|436|318|72.93577981651376|5109|2907|56.89958896065767|16.03619085585609
scenario||0.95|Weighted Average|80-90%|22-28|431|425|98.60788863109047|5231|4794|91.64595679602373|6.961931835066778
scenario||0.95|Weighted Average|80-90%|0-7|158|154|97.46835443037976|10159|8948|88.07953538734128|9.388819043038469
scenario||0.95|Weighted Average|80-90%|15-21|601|588|97.8369384359401|9747|8596|88.19123832974249|9.645700106197609
scenario||0.95|Weighted Average|80-90%|36+|3743|3685|98.45044082286935|16665|15057|90.35103510351034|8.099405719359012
scenario||0.95|Weighted Average|80-90%|8-14|350|333|95.14285714285714|11928|10448|87.59221998658619|7.550637156270952
scenario||0.95|Weighted Average|80-90%|29-35|442|438|99.0950226244344|2755|2455|89.11070780399274|9.984314820441654
scenario||0.95|Weighted Average|70-80%|22-28|264|258|97.72727272727272|5214|4257|81.64556962025317|16.081703107019564
scenario||0.95|Weighted Average|70-80%|15-21|286|281|98.25174825174824|9105|7124|78.24272377814387|20.009024473604384
scenario||0.95|Weighted Average|70-80%|0-7|144|137|95.13888888888889|10170|8014|78.80039331366766|16.33849557522123
scenario||0.95|Weighted Average|70-80%|36+|2002|1966|98.2017982017982|16012|12920|80.68948288783413|17.51231531396408
scenario||0.95|Weighted Average|70-80%|8-14|216|199|92.12962962962963|12100|9319|77.01652892561984|15.113100704009796
scenario||0.95|Weighted Average|70-80%|29-35|250|245|98.0|3024|2451|81.0515873015873|16.948412698412696
scenario||0.95|Weighted Average|60-70%|22-28|165|160|96.96969696969695|4604|3336|72.45873153779321|24.51096543190376
scenario||0.95|Weighted Average|60-70%|15-21|117|113|96.58119658119658|7234|4972|68.73099253525021|27.85020404594637
scenario||0.95|Weighted Average|60-70%|0-7|118|108|91.52542372881356|9995|6787|67.903951975988|23.62147175282557
scenario||0.95|Weighted Average|60-70%|36+|836|823|98.44497607655502|14335|10168|70.93128705964423|27.51368901691079
scenario||0.95|Weighted Average|60-70%|8-14|172|150|87.20930232558139|11809|7771|65.8057413836904|21.403560941890987
scenario||0.95|Weighted Average|60-70%|29-35|158|153|96.83544303797468|2510|1785|71.11553784860558|25.7199051893691
scenario||0.95|Weighted Average|50-60%|22-28|92|91|98.91304347826086|3147|1858|59.0403558945027|39.87268758375816
